Algorithm,Iteration,costValue
AntColonyAlg,96,10351.00
AntColonyAlg,97,10351.00
AntColonyAlg,98,10351.00
AntColonyAlg,99,10351.00
AntColonyAlg,0,10840.60
AntColonyAlg,1,10713.40
AntColonyAlg,2,10713.40
AntColonyAlg,3,10713.40
AntColonyAlg,4,10713.40
AntColonyAlg,5,10713.40
AntColonyAlg,6,10713.40
AntColonyAlg,7,10713.40
AntColonyAlg,8,10713.40
AntColonyAlg,9,10713.40
AntColonyAlg,10,10713.40
AntColonyAlg,11,10713.40
AntColonyAlg,12,10713.40
AntColonyAlg,13,10713.40
AntColonyAlg,14,10713.40
AntColonyAlg,15,10550.40
AntColonyAlg,16,10550.40
AntColonyAlg,17,10550.40
AntColonyAlg,18,10550.40
AntColonyAlg,19,10550.40
AntColonyAlg,20,10550.40
AntColonyAlg,21,10550.40
AntColonyAlg,22,10550.40
AntColonyAlg,23,10550.40
AntColonyAlg,24,10550.40
AntColonyAlg,25,10550.40
AntColonyAlg,26,10550.40
AntColonyAlg,27,10550.40
AntColonyAlg,28,10550.40
AntColonyAlg,29,10550.40
AntColonyAlg,30,10550.40
AntColonyAlg,31,10550.40
AntColonyAlg,32,10550.40
AntColonyAlg,33,10550.40
AntColonyAlg,34,10550.40
AntColonyAlg,35,10550.40
AntColonyAlg,36,10550.40
AntColonyAlg,37,10550.40
AntColonyAlg,38,10550.40
AntColonyAlg,39,10550.40
AntColonyAlg,40,10550.40
AntColonyAlg,41,10550.40
AntColonyAlg,42,10550.40
AntColonyAlg,43,10550.40
AntColonyAlg,44,10550.40
AntColonyAlg,45,10550.40
AntColonyAlg,46,10550.40
AntColonyAlg,47,10550.40
AntColonyAlg,48,10550.40
AntColonyAlg,49,10550.40
AntColonyAlg,50,10550.40
AntColonyAlg,51,10550.40
AntColonyAlg,52,10550.40
AntColonyAlg,53,10550.40
AntColonyAlg,54,10550.40
AntColonyAlg,55,10550.40
AntColonyAlg,56,10550.40
AntColonyAlg,57,10550.40
AntColonyAlg,58,10550.40
AntColonyAlg,59,10550.40
AntColonyAlg,60,10550.40
AntColonyAlg,61,10529.00
AntColonyAlg,62,10529.00
AntColonyAlg,63,10529.00
AntColonyAlg,64,10529.00
AntColonyAlg,65,10529.00
AntColonyAlg,66,10529.00
AntColonyAlg,67,10529.00
AntColonyAlg,68,10529.00
AntColonyAlg,69,10529.00
AntColonyAlg,70,10529.00
AntColonyAlg,71,10529.00
AntColonyAlg,72,10529.00
AntColonyAlg,73,10529.00
AntColonyAlg,74,10529.00
AntColonyAlg,75,10529.00
AntColonyAlg,76,10529.00
AntColonyAlg,77,10529.00
AntColonyAlg,78,10529.00
AntColonyAlg,79,10529.00
AntColonyAlg,80,10529.00
AntColonyAlg,81,10443.40
AntColonyAlg,82,10443.40
AntColonyAlg,83,10443.40
AntColonyAlg,84,10443.40
AntColonyAlg,85,10443.40
AntColonyAlg,86,10443.40
AntColonyAlg,87,10443.40
AntColonyAlg,88,10443.40
AntColonyAlg,89,10443.40
AntColonyAlg,90,10443.40
AntColonyAlg,91,10443.40
AntColonyAlg,92,10443.40
AntColonyAlg,93,10443.40
AntColonyAlg,94,10443.40
AntColonyAlg,95,10443.40
AntColonyAlg,96,10443.40
AntColonyAlg,97,10443.40
AntColonyAlg,98,10443.40
AntColonyAlg,99,10443.40
AntColonyAlg,0,10508.60
AntColonyAlg,1,10508.60
AntColonyAlg,2,10508.60
AntColonyAlg,3,10508.60
AntColonyAlg,4,10508.60
AntColonyAlg,5,10508.60
AntColonyAlg,6,10508.60
AntColonyAlg,7,10508.60
AntColonyAlg,8,10508.60
AntColonyAlg,9,10508.60
AntColonyAlg,10,10508.60
AntColonyAlg,11,10508.60
AntColonyAlg,12,10504.40
AntColonyAlg,13,10504.40
AntColonyAlg,14,10504.40
AntColonyAlg,15,10504.40
AntColonyAlg,16,10487.60
AntColonyAlg,17,10487.60
AntColonyAlg,18,10487.60
AntColonyAlg,19,10487.60
AntColonyAlg,20,10487.60
AntColonyAlg,21,10487.60
AntColonyAlg,22,10487.60
AntColonyAlg,23,10487.60
AntColonyAlg,24,10487.60
AntColonyAlg,25,10487.60
AntColonyAlg,26,10487.60
AntColonyAlg,27,10487.60
AntColonyAlg,28,10487.60
AntColonyAlg,29,10487.60
AntColonyAlg,30,10487.60
AntColonyAlg,31,10487.60
AntColonyAlg,32,10487.60
AntColonyAlg,33,10395.20
